customer_id,months_since_last_txn,avg_spending_3m,avg_spending_prev3m,spending_trend_ratio,monthly_txn_count_3m,num_missed_months,days_since_app_login,loyalty_points_balance,num_active_benefits,years_as_customer,card_tier,primary_spending_category,payment_method,engagement_level,inactive_risk
HCC_00689,0.6,355.0,401.0,0.886,21.0,0,239.0,20853.0,2,1.5,Blue,shopping,offline_swipe,low,1
HCC_00690,0.8,38.0,58.0,0.647,10.0,0,57.0,4742.0,5,0.6,Red,shopping,app,low,1
HCC_00691,1.9,12.0,14.0,0.868,6.0,3,83.0,1643.0,6,1.2,Red,online,online,medium,1
HCC_00692,0.7,69.0,64.0,1.074,11.0,0,1.0,10469.0,3,0.6,Blue,convenience,app,medium,1
HCC_00693,0.7,97.0,171.0,0.565,9.0,1,98.0,7048.0,4,2.7,Red,dining,offline_nfc,medium,0
HCC_00694,2.5,52.0,123.0,0.426,7.0,2,365.0,5977.0,4,14.6,Red,dining,offline_swipe,low,1
HCC_00695,1.1,173.0,114.0,1.518,10.0,1,67.0,78028.0,4,3.5,Blue,convenience,offline_swipe,low,1
HCC_00696,1.0,229.0,315.0,0.727,14.0,0,6.0,10187.0,6,3.1,Red,shopping,offline_nfc,low,0
HCC_00697,1.3,109.0,124.0,0.879,12.0,1,20.0,4929.0,4,3.3,Blue,shopping,online,medium,1
HCC_00698,0.1,166.0,207.0,0.801,16.0,0,2.0,2167.0,5,1.0,Red,travel,app,high,0
HCC_00699,0.3,47.0,43.0,1.084,8.0,0,25.0,20926.0,2,2.7,Blue,shopping,offline_nfc,medium,0
HCC_00700,2.0,67.0,46.0,1.452,9.0,2,187.0,849.0,2,0.9,Red,dining,online,medium,1
HCC_00701,1.4,435.0,398.0,1.094,27.0,1,194.0,22149.0,9,4.4,Red,dining,online,medium,0
HCC_00702,2.1,55.0,119.0,0.464,9.0,3,264.0,1691.0,5,7.4,Red,dining,offline_nfc,low,1
HCC_00703,1.0,39.0,77.0,0.505,4.0,1,4.0,861.0,6,1.0,Black,dining,offline_nfc,medium,1
HCC_00704,0.2,44.0,55.0,0.8,7.0,0,11.0,4666.0,4,10.9,Blue,dining,offline_nfc,medium,0
HCC_00705,0.5,55.0,65.0,0.84,11.0,0,7.0,9112.0,8,8.9,Red,travel,app,medium,0
HCC_00706,0.6,25.0,62.0,0.403,6.0,1,34.0,27492.0,7,0.0,Red,shopping,offline_swipe,medium,1
HCC_00707,1.5,38.0,33.0,1.166,6.0,1,223.0,2532.0,3,1.8,Blue,dining,offline_swipe,low,0
HCC_00708,4.2,16.0,27.0,0.594,2.0,4,33.0,139.0,2,0.9,Blue,dining,offline_swipe,low,1
HCC_00709,2.4,129.0,94.0,1.368,11.0,2,365.0,553.0,5,0.7,Red,online,online,low,0
HCC_00710,0.6,100.0,68.0,1.466,8.0,1,57.0,4001.0,6,7.0,Red,dining,offline_nfc,low,1
HCC_00711,0.7,187.0,221.0,0.846,13.0,0,9.0,4055.0,5,5.0,Blue,dining,online,medium,0
HCC_00712,0.8,121.0,115.0,1.052,10.0,0,8.0,5831.0,4,2.6,Blue,shopping,offline_nfc,low,0
HCC_00713,0.4,62.0,113.0,0.55,7.0,0,3.0,1199.0,6,6.5,Blue,dining,online,low,0
HCC_00714,0.0,55.0,50.0,1.107,7.0,0,0.0,14440.0,4,5.8,Blue,dining,app,high,0
HCC_00715,0.8,64.0,83.0,0.771,8.0,1,235.0,5426.0,3,0.4,Blue,dining,offline_nfc,low,1
HCC_00716,0.3,101.0,170.0,0.594,9.0,0,43.0,724.0,6,0.3,Black,online,offline_nfc,low,0
HCC_00717,1.0,162.0,194.0,0.833,15.0,1,108.0,19394.0,5,5.7,Red,travel,offline_swipe,low,0
HCC_00718,0.2,92.0,118.0,0.78,8.0,0,38.0,3618.0,7,0.4,Black,shopping,online,medium,1
HCC_00719,0.8,178.0,216.0,0.822,10.0,0,188.0,8811.0,4,7.5,Blue,convenience,offline_swipe,low,1
HCC_00720,0.6,111.0,92.0,1.205,8.0,1,365.0,23677.0,5,4.1,Blue,travel,offline_swipe,low,0
HCC_00721,0.5,141.0,206.0,0.684,11.0,0,4.0,6544.0,6,5.1,Red,dining,online,medium,0
HCC_00722,1.0,107.0,74.0,1.441,10.0,0,76.0,89.0,4,2.1,Red,shopping,offline_nfc,medium,0
HCC_00723,1.7,18.0,34.0,0.522,6.0,2,222.0,84.0,6,1.2,The,shopping,offline_swipe,low,0
HCC_00724,0.5,159.0,113.0,1.405,11.0,0,58.0,56085.0,3,1.6,Blue,shopping,offline_swipe,low,0
HCC_00725,0.5,140.0,228.0,0.615,14.0,0,40.0,5006.0,5,0.5,Black,convenience,offline_swipe,low,0
HCC_00726,0.2,213.0,231.0,0.92,15.0,0,65.0,3507.0,8,1.7,The,dining,app,medium,0
HCC_00727,1.4,118.0,153.0,0.773,9.0,1,4.0,518.0,7,4.7,Red,dining,app,high,0
HCC_00728,1.3,79.0,97.0,0.817,8.0,2,280.0,6767.0,5,8.3,Black,shopping,online,low,1
HCC_00729,1.0,66.0,57.0,1.16,10.0,1,134.0,11445.0,4,0.3,Red,dining,app,low,1
HCC_00730,0.1,233.0,170.0,1.37,16.0,0,0.0,31728.0,5,7.9,Red,online,online,high,0
HCC_00731,2.5,197.0,154.0,1.277,13.0,2,365.0,246.0,5,12.2,Red,shopping,offline_nfc,medium,1
HCC_00732,0.2,65.0,81.0,0.799,5.0,0,23.0,7739.0,6,10.5,Black,dining,offline_nfc,low,0
HCC_00733,0.1,302.0,310.0,0.975,19.0,0,39.0,4938.0,7,3.2,Black,travel,offline_swipe,low,0
HCC_00734,1.1,37.0,54.0,0.685,4.0,1,304.0,2362.0,3,7.9,Red,convenience,offline_nfc,low,1
HCC_00735,1.0,50.0,80.0,0.623,6.0,1,3.0,3506.0,6,5.7,Black,shopping,app,medium,0
HCC_00736,1.3,194.0,337.0,0.576,13.0,1,8.0,16150.0,8,3.0,Blue,shopping,online,high,0
HCC_00737,1.5,173.0,219.0,0.789,12.0,1,20.0,11754.0,4,3.3,Red,travel,app,medium,0
HCC_00738,0.6,82.0,82.0,0.995,8.0,0,4.0,2218.0,6,0.7,Red,dining,offline_nfc,medium,1
HCC_00739,1.4,48.0,138.0,0.346,6.0,1,133.0,6976.0,4,6.9,Red,travel,offline_nfc,low,0
HCC_00740,0.0,112.0,124.0,0.906,13.0,0,8.0,1351.0,6,0.3,Red,travel,app,high,0
HCC_00741,0.8,22.0,16.0,1.375,6.0,0,58.0,11399.0,8,4.6,The,convenience,app,low,0
HCC_00742,0.5,78.0,62.0,1.257,7.0,0,84.0,1435.0,8,15.5,Black,convenience,offline_swipe,low,0
HCC_00743,0.1,65.0,88.0,0.744,7.0,0,207.0,8057.0,2,5.7,Blue,online,offline_swipe,low,0
HCC_00744,0.3,55.0,110.0,0.501,7.0,0,5.0,4627.0,8,3.2,The,dining,offline_swipe,high,0
HCC_00745,0.5,141.0,133.0,1.058,12.0,0,33.0,6939.0,5,1.9,Red,convenience,offline_nfc,low,1
HCC_00746,0.8,61.0,270.0,0.225,5.0,3,42.0,15572.0,6,7.6,Red,travel,app,low,0
HCC_00747,0.5,107.0,85.0,1.253,8.0,0,26.0,10656.0,3,0.4,Red,shopping,offline_nfc,high,0
HCC_00748,0.5,40.0,47.0,0.856,5.0,0,46.0,5648.0,7,2.7,Red,online,offline_nfc,low,1
HCC_00749,0.6,173.0,118.0,1.469,12.0,0,37.0,99.0,2,6.0,Blue,convenience,offline_nfc,low,0
HCC_00750,2.9,28.0,70.0,0.402,5.0,3,87.0,16208.0,3,1.6,Blue,convenience,offline_swipe,low,1
HCC_00751,0.4,116.0,97.0,1.195,8.0,0,46.0,14915.0,5,2.0,Red,dining,offline_swipe,low,1
HCC_00752,0.9,77.0,87.0,0.89,7.0,0,24.0,21921.0,5,0.4,Red,dining,online,low,0
HCC_00753,1.4,539.0,657.0,0.821,32.0,1,53.0,8883.0,5,0.6,Red,online,offline_swipe,low,1
HCC_00754,3.6,9.0,18.0,0.509,2.0,4,50.0,879.0,5,0.1,Red,online,offline_nfc,medium,1
HCC_00755,0.7,74.0,67.0,1.099,7.0,0,15.0,4790.0,3,1.7,Blue,dining,app,medium,1
HCC_00756,0.6,122.0,109.0,1.123,8.0,0,14.0,1788.0,5,2.9,Red,dining,app,low,0
HCC_00757,0.0,86.0,59.0,1.456,7.0,0,15.0,1296.0,5,1.6,Red,travel,app,medium,0
HCC_00758,1.0,229.0,187.0,1.222,17.0,0,20.0,17512.0,2,1.4,Blue,dining,online,high,1
HCC_00759,0.9,207.0,279.0,0.742,14.0,0,20.0,153.0,9,4.6,The,travel,offline_nfc,high,0
HCC_00760,1.3,65.0,105.0,0.619,8.0,1,158.0,3103.0,4,11.1,Red,online,offline_swipe,low,1
HCC_00761,0.6,37.0,73.0,0.509,5.0,0,108.0,1208.0,4,3.0,Blue,dining,offline_swipe,low,1
HCC_00762,0.8,159.0,117.0,1.362,10.0,0,19.0,13967.0,8,3.2,Black,convenience,offline_swipe,high,0
HCC_00763,0.8,92.0,134.0,0.687,8.0,1,58.0,29877.0,7,1.3,The,shopping,offline_nfc,medium,0
HCC_00764,0.6,164.0,120.0,1.364,12.0,0,52.0,3250.0,4,1.9,Black,dining,offline_nfc,low,0
HCC_00765,0.0,84.0,78.0,1.078,9.0,0,1.0,3673.0,4,1.6,Blue,shopping,app,high,0
HCC_00766,0.7,181.0,178.0,1.019,12.0,0,3.0,1823.0,9,12.3,The,shopping,online,high,0
HCC_00767,0.1,193.0,233.0,0.828,13.0,0,28.0,11734.0,7,5.0,Black,convenience,online,medium,0
HCC_00768,0.7,60.0,54.0,1.118,7.0,0,9.0,15978.0,10,6.1,The,shopping,app,high,0
HCC_00769,2.2,50.0,55.0,0.915,6.0,2,171.0,12124.0,7,0.9,Black,online,offline_swipe,high,0
HCC_00770,1.3,18.0,22.0,0.809,2.0,3,46.0,2888.0,5,6.9,Blue,dining,online,medium,1
HCC_00771,1.4,247.0,219.0,1.129,15.0,1,14.0,2250.0,3,2.3,Red,online,offline_nfc,medium,1
HCC_00772,0.5,118.0,134.0,0.877,9.0,0,101.0,8918.0,4,0.6,Red,shopping,online,medium,0
HCC_00773,0.9,112.0,164.0,0.68,9.0,1,32.0,21282.0,5,4.1,Red,shopping,offline_nfc,medium,1
HCC_00774,0.3,32.0,29.0,1.1,7.0,0,12.0,64104.0,4,0.6,Blue,dining,offline_nfc,high,0
HCC_00775,0.2,548.0,608.0,0.901,31.0,0,28.0,14275.0,8,2.4,The,dining,app,medium,0
HCC_00776,0.2,60.0,56.0,1.067,14.0,0,39.0,9934.0,3,0.5,Blue,shopping,online,low,0
HCC_00777,0.9,82.0,104.0,0.784,7.0,0,18.0,4062.0,4,3.2,Blue,online,offline_nfc,high,1
HCC_00778,0.5,141.0,253.0,0.557,12.0,0,66.0,6018.0,5,0.9,Black,convenience,offline_swipe,low,0
HCC_00779,0.7,59.0,41.0,1.441,4.0,0,4.0,14183.0,3,1.0,Blue,dining,app,high,0
HCC_00780,1.2,82.0,59.0,1.384,7.0,1,75.0,56697.0,5,0.6,Blue,shopping,offline_nfc,low,1
HCC_00781,0.8,149.0,126.0,1.185,11.0,0,50.0,8457.0,4,0.2,Red,shopping,app,medium,0
HCC_00782,0.5,720.0,896.0,0.804,40.0,0,49.0,5238.0,4,0.5,Blue,convenience,offline_nfc,medium,1
HCC_00783,1.2,115.0,139.0,0.83,8.0,1,165.0,7778.0,4,6.0,Red,convenience,offline_swipe,low,1
HCC_00784,0.2,439.0,329.0,1.335,28.0,0,66.0,4601.0,2,1.9,Blue,dining,online,medium,0
HCC_00785,0.0,195.0,239.0,0.814,10.0,0,134.0,4373.0,3,7.2,Blue,dining,offline_nfc,medium,1
HCC_00786,1.2,107.0,147.0,0.73,9.0,1,131.0,3267.0,5,10.7,Red,dining,offline_swipe,low,1
HCC_00787,1.5,61.0,41.0,1.482,6.0,1,47.0,6058.0,3,11.6,Blue,shopping,offline_swipe,low,0
HCC_00788,0.8,231.0,255.0,0.906,17.0,0,113.0,8484.0,3,0.3,Red,dining,online,medium,1
HCC_00789,0.7,39.0,27.0,1.451,4.0,0,113.0,7871.0,3,3.1,Blue,dining,offline_swipe,medium,0
HCC_00790,0.8,164.0,328.0,0.5,10.0,0,123.0,5018.0,3,0.4,Blue,convenience,offline_swipe,low,1
HCC_00791,1.0,138.0,128.0,1.075,10.0,0,7.0,10227.0,6,8.5,Red,shopping,app,medium,0
HCC_00792,0.6,20.0,13.0,1.541,5.0,1,146.0,3126.0,10,6.1,Red,online,app,medium,0
HCC_00793,1.1,77.0,83.0,0.929,11.0,1,57.0,1573.0,5,1.8,Red,convenience,offline_swipe,low,1
HCC_00794,0.1,181.0,215.0,0.841,15.0,0,31.0,2399.0,4,2.0,Black,dining,offline_nfc,high,0
HCC_00795,0.6,69.0,121.0,0.57,7.0,0,143.0,6052.0,9,3.2,The,dining,online,low,1
HCC_00796,0.8,242.0,194.0,1.245,15.0,0,74.0,8307.0,4,4.7,Red,shopping,offline_swipe,medium,0
HCC_00797,0.6,51.0,74.0,0.689,8.0,0,29.0,3702.0,8,7.4,The,travel,online,high,0
HCC_00798,0.9,40.0,45.0,0.892,6.0,1,76.0,17015.0,5,0.5,Black,shopping,online,low,1
HCC_00799,0.7,47.0,86.0,0.55,5.0,0,131.0,7024.0,7,3.3,Blue,online,offline_nfc,low,0
HCC_00800,0.4,129.0,93.0,1.387,9.0,0,19.0,15937.0,2,1.9,Blue,convenience,online,medium,0
HCC_00801,0.3,87.0,69.0,1.266,11.0,0,5.0,15235.0,3,1.3,Blue,shopping,online,high,0
HCC_00802,2.1,266.0,292.0,0.911,18.0,2,36.0,25195.0,5,4.9,Red,dining,offline_nfc,low,1
HCC_00803,0.6,26.0,46.0,0.574,6.0,0,153.0,9137.0,4,2.1,Blue,shopping,online,low,1
HCC_00804,1.0,193.0,140.0,1.381,12.0,1,30.0,17316.0,8,5.7,Red,shopping,offline_swipe,low,0
HCC_00805,0.3,109.0,135.0,0.81,9.0,0,13.0,39036.0,5,7.0,Black,dining,offline_nfc,low,0
HCC_00806,0.6,22.0,37.0,0.588,10.0,0,52.0,12222.0,4,1.9,Black,convenience,offline_nfc,low,1
HCC_00807,3.2,13.0,32.0,0.391,3.0,5,66.0,1169.0,4,0.1,Blue,shopping,online,low,1
HCC_00808,0.2,94.0,129.0,0.726,9.0,0,40.0,1835.0,5,14.1,Black,dining,online,medium,0
HCC_00809,2.9,258.0,534.0,0.484,16.0,3,253.0,31314.0,6,4.9,Red,convenience,offline_swipe,low,1
HCC_00810,0.7,106.0,145.0,0.733,11.0,0,101.0,2421.0,5,9.1,Blue,travel,online,low,1
HCC_00811,0.0,42.0,37.0,1.143,8.0,0,5.0,1254.0,9,0.4,The,dining,app,medium,0
HCC_00812,1.2,10.0,12.0,0.807,4.0,2,29.0,8304.0,6,0.6,The,shopping,offline_nfc,low,1
HCC_00813,1.4,168.0,164.0,1.027,9.0,1,115.0,17450.0,4,0.2,Blue,travel,offline_swipe,low,1
HCC_00814,0.8,71.0,101.0,0.703,11.0,1,45.0,4820.0,3,1.0,Red,shopping,offline_swipe,low,1
HCC_00815,0.3,299.0,318.0,0.94,18.0,0,20.0,5637.0,6,0.0,Black,shopping,online,medium,0
HCC_00816,0.3,67.0,45.0,1.496,5.0,0,1.0,3067.0,3,8.4,Blue,travel,offline_swipe,medium,0
HCC_00817,2.4,99.0,121.0,0.815,6.0,2,25.0,16465.0,4,1.5,Blue,travel,app,low,0
HCC_00818,0.8,223.0,215.0,1.035,15.0,0,40.0,5744.0,7,6.4,Red,dining,offline_swipe,low,0
HCC_00819,2.0,29.0,64.0,0.45,8.0,3,280.0,5340.0,3,7.1,Blue,dining,offline_nfc,low,1
HCC_00820,1.0,107.0,78.0,1.376,7.0,0,181.0,786.0,3,7.1,Red,travel,offline_swipe,low,0
HCC_00821,0.9,101.0,130.0,0.777,8.0,1,41.0,12700.0,5,2.7,Black,dining,offline_swipe,high,0
HCC_00822,0.7,209.0,169.0,1.235,11.0,0,53.0,970.0,4,14.1,Red,online,offline_swipe,low,0
HCC_00823,0.5,95.0,108.0,0.883,11.0,0,48.0,533.0,3,8.9,Red,dining,offline_swipe,low,1
HCC_00824,0.8,219.0,199.0,1.103,13.0,0,20.0,28209.0,3,12.8,Blue,convenience,app,low,0
HCC_00825,0.9,71.0,63.0,1.121,9.0,0,7.0,4687.0,5,3.5,Blue,online,online,high,0
HCC_00826,0.5,39.0,50.0,0.784,4.0,0,19.0,1915.0,8,8.2,The,shopping,app,medium,0
HCC_00827,2.3,664.0,532.0,1.248,34.0,2,42.0,25810.0,4,2.5,Red,travel,offline_swipe,medium,1
HCC_00828,0.9,46.0,67.0,0.692,5.0,0,61.0,1310.0,6,5.3,Red,dining,online,low,0
HCC_00829,0.9,67.0,58.0,1.153,4.0,0,71.0,10132.0,2,4.8,Blue,travel,offline_nfc,low,1
HCC_00830,1.0,84.0,104.0,0.803,10.0,0,39.0,8403.0,8,0.3,Red,online,offline_nfc,low,0
HCC_00831,0.2,98.0,96.0,1.025,9.0,0,26.0,19537.0,2,0.9,Blue,online,offline_nfc,medium,1
HCC_00832,0.0,62.0,80.0,0.781,8.0,0,10.0,2251.0,6,6.2,Red,shopping,online,medium,0
HCC_00833,0.4,101.0,108.0,0.935,7.0,0,20.0,2013.0,3,0.1,Red,convenience,online,medium,1
HCC_00834,0.6,53.0,88.0,0.598,6.0,1,22.0,929.0,4,5.9,Blue,convenience,app,low,0
HCC_00835,1.3,104.0,105.0,0.994,8.0,1,292.0,1078.0,2,3.5,Blue,shopping,offline_nfc,low,1
HCC_00836,1.5,16.0,17.0,0.933,3.0,2,28.0,4649.0,7,18.8,Red,convenience,online,high,0
HCC_00837,0.9,311.0,410.0,0.758,19.0,1,39.0,15454.0,2,0.1,Blue,dining,online,low,0
HCC_00838,0.2,73.0,81.0,0.903,7.0,0,34.0,18806.0,3,2.9,Blue,online,offline_swipe,low,1
HCC_00839,0.7,167.0,174.0,0.96,10.0,0,3.0,460.0,5,12.7,Red,convenience,app,high,0
HCC_00840,1.4,26.0,36.0,0.735,3.0,1,37.0,13261.0,5,0.0,Red,shopping,offline_swipe,low,1
HCC_00841,1.2,88.0,100.0,0.881,10.0,1,5.0,5365.0,10,4.3,The,shopping,app,low,0
HCC_00842,0.3,33.0,53.0,0.618,2.0,0,1.0,413.0,6,1.7,Blue,online,app,medium,1
HCC_00843,0.6,575.0,354.0,1.624,35.0,0,12.0,6385.0,4,1.2,Red,dining,offline_swipe,high,1
HCC_00844,0.5,84.0,68.0,1.238,7.0,0,26.0,248.0,5,5.4,Red,shopping,offline_swipe,medium,0
HCC_00845,0.3,234.0,234.0,1.002,16.0,0,52.0,10836.0,6,2.5,Black,shopping,offline_nfc,low,0
HCC_00846,0.4,69.0,54.0,1.272,8.0,0,21.0,618.0,5,3.4,Blue,shopping,app,low,0
HCC_00847,1.4,25.0,76.0,0.326,5.0,1,39.0,6184.0,6,0.0,Red,dining,offline_nfc,medium,1
HCC_00848,3.4,11.0,75.0,0.153,3.0,3,211.0,11387.0,1,3.1,Blue,dining,offline_swipe,medium,1
HCC_00849,0.1,285.0,356.0,0.8,22.0,0,63.0,5752.0,6,0.3,Black,online,offline_nfc,low,0
HCC_00850,1.2,10.0,20.0,0.506,3.0,1,19.0,3590.0,4,2.6,Blue,convenience,app,medium,0
HCC_00851,1.1,38.0,45.0,0.849,6.0,1,56.0,16842.0,5,0.4,Black,convenience,offline_nfc,medium,0
HCC_00852,0.6,27.0,27.0,0.982,9.0,1,2.0,30782.0,10,4.4,Black,shopping,app,medium,0
HCC_00853,0.5,45.0,38.0,1.196,4.0,0,95.0,261.0,2,0.8,Blue,travel,offline_swipe,low,1
HCC_00854,0.5,28.0,48.0,0.579,6.0,0,31.0,557.0,7,0.1,Blue,shopping,online,medium,0
HCC_00855,1.4,31.0,30.0,1.04,5.0,1,17.0,551.0,7,6.8,Red,travel,offline_swipe,high,0
HCC_00856,1.8,56.0,61.0,0.924,7.0,2,52.0,292.0,4,1.0,Red,convenience,offline_nfc,medium,1
HCC_00857,0.7,18.0,18.0,1.024,3.0,2,37.0,8833.0,5,0.0,Blue,dining,offline_swipe,medium,0
HCC_00858,0.4,31.0,40.0,0.764,4.0,0,15.0,7473.0,5,4.8,Blue,online,offline_nfc,medium,0
HCC_00859,0.7,382.0,286.0,1.335,21.0,1,59.0,3776.0,4,3.0,Red,online,online,medium,0
HCC_00860,0.8,134.0,151.0,0.889,9.0,2,85.0,10668.0,6,3.8,Red,shopping,offline_nfc,low,1
HCC_00861,0.1,154.0,106.0,1.452,11.0,0,0.0,20102.0,4,8.2,Blue,online,app,high,0
HCC_00862,0.1,28.0,41.0,0.683,3.0,0,12.0,2725.0,1,0.8,Blue,convenience,offline_nfc,medium,1
HCC_00863,1.5,31.0,27.0,1.143,5.0,1,135.0,1593.0,5,1.1,Blue,dining,online,low,1
HCC_00864,0.5,40.0,44.0,0.902,7.0,0,57.0,86.0,5,5.5,Red,dining,offline_swipe,low,1
HCC_00865,0.8,101.0,123.0,0.822,12.0,0,58.0,21659.0,7,1.8,Black,travel,offline_swipe,low,0
HCC_00866,0.2,203.0,183.0,1.11,13.0,0,49.0,10125.0,2,1.2,Blue,convenience,offline_nfc,low,0
HCC_00867,0.1,156.0,188.0,0.83,13.0,0,10.0,5881.0,6,6.7,Blue,dining,offline_nfc,medium,1
HCC_00868,2.9,18.0,151.0,0.121,4.0,4,365.0,13025.0,1,1.7,Blue,shopping,offline_swipe,low,1
HCC_00869,2.6,1.0,71.0,0.01,6.0,6,11.0,759.0,4,1.7,Black,shopping,offline_nfc,low,1
HCC_00870,1.1,146.0,112.0,1.302,11.0,1,20.0,11658.0,5,11.7,Red,shopping,app,medium,0
HCC_00871,0.1,90.0,70.0,1.289,8.0,0,1.0,4692.0,2,0.1,Blue,dining,app,high,1
HCC_00872,0.7,184.0,124.0,1.486,15.0,1,43.0,3163.0,7,12.0,The,dining,offline_nfc,low,0
HCC_00873,0.7,425.0,465.0,0.915,28.0,0,75.0,4131.0,7,1.6,Blue,convenience,offline_nfc,low,1
HCC_00874,0.8,14.0,27.0,0.532,5.0,1,32.0,2210.0,5,13.1,Red,dining,offline_nfc,low,0
HCC_00875,0.7,60.0,76.0,0.794,6.0,1,18.0,37159.0,4,0.6,Blue,travel,offline_swipe,medium,0
HCC_00876,1.3,222.0,240.0,0.923,17.0,1,25.0,11625.0,3,3.4,Blue,travel,online,medium,0
HCC_00877,0.3,21.0,34.0,0.618,4.0,0,36.0,6183.0,4,5.4,Red,online,offline_nfc,low,1
HCC_00878,0.2,92.0,65.0,1.415,10.0,0,17.0,478.0,5,5.6,Red,online,app,medium,0
HCC_00879,1.0,96.0,60.0,1.592,9.0,0,252.0,649.0,4,0.4,Blue,online,offline_swipe,low,1
HCC_00880,1.5,97.0,91.0,1.063,10.0,2,95.0,25848.0,4,0.4,Red,shopping,offline_nfc,medium,1
HCC_00881,0.1,28.0,31.0,0.917,4.0,0,28.0,13044.0,4,3.9,Red,dining,app,medium,0
HCC_00882,1.3,78.0,147.0,0.532,5.0,1,6.0,1763.0,1,0.4,Blue,dining,online,high,1
HCC_00883,0.1,215.0,155.0,1.384,14.0,0,93.0,2583.0,4,6.4,Blue,shopping,offline_nfc,low,0
HCC_00884,0.3,155.0,164.0,0.943,10.0,0,15.0,9376.0,4,7.5,Red,dining,online,medium,0
HCC_00885,0.3,53.0,64.0,0.833,10.0,0,152.0,8757.0,8,0.6,Black,dining,offline_swipe,medium,0
HCC_00886,0.7,124.0,117.0,1.064,10.0,0,25.0,4240.0,4,5.9,Red,shopping,offline_nfc,medium,0
HCC_00887,1.3,39.0,53.0,0.744,4.0,1,160.0,8388.0,5,0.2,Red,shopping,online,low,0
HCC_00888,0.8,94.0,98.0,0.964,10.0,0,0.0,10949.0,6,12.6,Black,travel,app,medium,0
HCC_00889,1.8,348.0,714.0,0.487,25.0,4,62.0,22127.0,7,2.9,Black,online,offline_swipe,low,0
HCC_00890,0.5,122.0,98.0,1.246,12.0,0,15.0,1495.0,6,5.3,Blue,shopping,online,medium,0
HCC_00891,0.2,37.0,42.0,0.889,5.0,0,8.0,3453.0,4,5.2,Red,dining,offline_swipe,medium,0
HCC_00892,1.0,133.0,105.0,1.268,10.0,1,29.0,11265.0,5,4.3,Blue,shopping,app,medium,0
HCC_00893,0.9,32.0,37.0,0.86,9.0,0,26.0,1168.0,4,3.6,Red,shopping,online,medium,0
HCC_00894,0.8,43.0,49.0,0.879,7.0,0,55.0,69336.0,7,0.1,Black,online,offline_swipe,medium,0
HCC_00895,0.1,22.0,40.0,0.556,4.0,0,6.0,25153.0,3,8.0,Blue,shopping,online,medium,0
HCC_00896,0.7,73.0,64.0,1.148,6.0,0,29.0,8664.0,4,3.7,Blue,shopping,app,low,1
HCC_00897,0.9,152.0,231.0,0.657,11.0,1,14.0,3391.0,7,1.1,Red,travel,online,medium,0
HCC_00898,0.9,135.0,174.0,0.774,11.0,0,22.0,10385.0,5,1.7,Red,shopping,offline_swipe,medium,0
HCC_00899,0.3,178.0,194.0,0.92,10.0,0,55.0,37563.0,7,1.8,Black,shopping,offline_nfc,medium,0
HCC_00900,0.8,43.0,45.0,0.956,6.0,0,0.0,790.0,3,0.3,Red,dining,app,medium,0
HCC_00901,2.9,29.0,71.0,0.408,6.0,3,365.0,11855.0,4,0.8,Red,shopping,app,medium,1
HCC_00902,0.6,116.0,136.0,0.851,10.0,1,23.0,7514.0,3,0.1,Red,dining,online,medium,0
HCC_00903,0.6,102.0,88.0,1.159,11.0,1,26.0,2086.0,12,3.6,The,convenience,app,low,0
HCC_00904,0.9,71.0,88.0,0.806,8.0,0,191.0,11025.0,3,2.1,Red,dining,offline_swipe,low,1
HCC_00905,0.4,111.0,130.0,0.853,10.0,0,28.0,1805.0,3,12.8,Blue,dining,offline_swipe,medium,0
HCC_00906,0.2,67.0,69.0,0.969,8.0,0,86.0,7981.0,5,1.1,Blue,travel,offline_swipe,low,1
HCC_00907,1.0,116.0,131.0,0.882,15.0,1,44.0,1040.0,4,3.4,Red,shopping,offline_nfc,low,0
HCC_00908,0.8,279.0,456.0,0.611,15.0,0,3.0,25798.0,6,0.3,Black,shopping,online,medium,0
HCC_00909,0.1,86.0,95.0,0.909,10.0,0,11.0,21088.0,6,1.4,Red,online,online,medium,0
HCC_00910,0.6,342.0,281.0,1.218,20.0,0,35.0,34157.0,4,3.8,Red,travel,online,medium,0
HCC_00911,1.6,87.0,143.0,0.605,6.0,2,263.0,2002.0,4,12.1,Blue,online,offline_swipe,low,1
HCC_00912,0.9,23.0,28.0,0.808,3.0,0,121.0,26784.0,3,13.1,Blue,shopping,online,low,0
HCC_00913,1.3,19.0,38.0,0.506,5.0,3,5.0,16254.0,3,0.2,Blue,shopping,app,medium,1
HCC_00914,1.4,56.0,47.0,1.202,5.0,1,67.0,1455.0,2,3.9,Blue,shopping,offline_swipe,low,0
HCC_00915,2.5,41.0,46.0,0.892,9.0,2,331.0,4400.0,6,1.0,Blue,shopping,offline_swipe,low,1
HCC_00916,0.5,57.0,85.0,0.665,5.0,0,76.0,10591.0,7,8.4,Blue,dining,offline_swipe,medium,0
HCC_00917,0.7,198.0,209.0,0.948,12.0,1,7.0,194.0,6,5.4,Black,dining,online,medium,0
HCC_00918,0.8,195.0,348.0,0.559,14.0,0,78.0,535.0,8,0.9,Black,convenience,offline_swipe,medium,0
HCC_00919,0.3,85.0,140.0,0.61,8.0,0,97.0,348.0,5,2.0,Red,convenience,offline_nfc,low,0
HCC_00920,0.1,37.0,77.0,0.482,9.0,0,32.0,23273.0,3,0.0,Red,dining,online,low,0
